file,model,model-long,codon model,description,tree-length,Lnl,np,kappa,omega,dN,dS
OG0013344,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.5206,-8182.410235,26,2.35803,0.16227,0.0726,0.4473
OG0010326,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.66808,-22998.971455,26,3.55135,0.35202,0.1562,0.4438
OG0005243,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.73386,-5376.038434,26,2.26106,0.28001,0.1446,0.5166
OG0013984,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.66095,-2003.824083,26,2.73701,0.40852,0.4031,0.9867
OG0010618,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.53414,-6645.896848,26,2.33969,0.18656,0.0837,0.4487
OG0011913,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.76442,-4014.758888,26,3.39529,0.45604,0.195,0.4276
OG0005444,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.61147,-4729.887538,26,3.46584,0.36312,0.3569,0.9828
OG0006891,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.27177,-3853.678927,26,3.27083,0.03316,0.0107,0.3215
OG0012502,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.38241,-2818.529183,26,2.72947,0.6734,0.4062,0.6033
OG0012683,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.74996,-2032.758899,26,4.0233,0.12191,0.0781,0.6408
OG0012522,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.50777,-3255.779424,26,2.07492,0.70812,0.1531,0.2163
OG0008129,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.48588,-3029.601373,26,2.6497,0.16621,0.0675,0.4063
OG0008569,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.62702,-1997.800879,26,2.75766,0.21496,0.1071,0.4982
OG0005232,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.00066,-1959.396141,26,2.66875,0.09604,0.1099,1.1442
OG0011292,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.01356,-3594.262813,26,2.70978,0.27508,0.1955,0.7105
OG0012233,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.51564,-8296.29915,26,4.20882,0.21063,0.0868,0.4122
OG0005195,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.32906,-4077.341236,26,1.78608,0.32133,0.2873,0.8941
OG0009980,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.41144,-2609.079243,26,2.83547,0.26946,0.0795,0.295
OG0009340,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.31034,-4806.031779,26,3.20212,0.163,0.204,1.2515
OG0011984,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.41139,-1254.905828,26,3.27868,0.25629,0.077,0.3003
OG0011609,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.48,-4049.267698,26,3.11891,0.2098,0.079,0.3764
OG0009601,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.92888,-2252.141384,26,2.61728,0.23271,0.1558,0.6696
OG0008020,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.60093,-4128.930753,26,3.68775,0.26348,0.1097,0.4163
OG0009470,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.9246,-3750.03083,26,2.27946,0.16911,0.3021,1.7861
OG0011862,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.60202,-1470.874357,26,3.44358,0.20821,0.0981,0.471
OG0005902,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.61286,-52699.161428,26,3.18781,0.21789,0.1039,0.477
OG0013783,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.3044,-2696.8784,26,2.25216,0.25608,0.2388,0.9327
OG0014042,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.45086,-1973.949182,26,2.75559,0.13469,0.0587,0.4358
OG0010261,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.79829,-1504.928658,26,4.10186,0.48885,0.2062,0.4218
OG0010843,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.79324,-2634.496508,26,4.7571,0.07493,0.0694,0.9268
OG0008855,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.86779,-2660.824385,26,1.89639,0.13466,0.1065,0.7906
OG0006752,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.8018,-2233.671767,26,2.29121,0.37296,0.4094,1.0978
OG0007054,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.32872,-6510.902232,26,2.72766,0.18023,0.0487,0.27
OG0006018,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.69514,-1532.80389,26,1.84914,0.13205,0.0877,0.6641
OG0008372,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.26336,-2483.860247,26,3.8772,0.03957,0.0105,0.2644
OG0007911,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.96067,-1211.172551,26,2.1286,0.04764,0.0528,1.1082
OG0006365,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.1775,-3776.498631,26,2.56195,0.10627,0.0196,0.1848
OG0011649,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.408,-3201.822125,26,3.36345,0.15034,0.0529,0.3522
OG0005986,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.46842,-2792.399275,26,3.18408,0.2542,0.088,0.3464
OG0013063,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.76731,-8524.369157,26,1.6249,0.28493,0.3483,1.2224
OG0012302,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.33369,-2961.139965,26,2.62206,0.04058,0.0146,0.3587
OG0010274,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.82392,-3899.431548,26,3.71438,0.36805,0.1844,0.501
OG0011089,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.63722,-8198.516119,26,2.88176,0.29117,0.1284,0.441
OG0011310,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.51562,-4835.074138,26,3.76885,0.22666,0.086,0.3794
OG0007994,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.92131,-3092.41688,26,1.68122,0.33024,0.2076,0.6286
OG0009382,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.54623,-3450.77135,26,4.05377,0.3132,0.113,0.3607
OG0008116,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.49562,-2268.15577,26,2.83389,0.21736,0.0844,0.3881
OG0013485,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.42436,-2129.881134,26,2.24091,1.15711,0.4939,0.4269
OG0006913,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.25397,-1778.92252,26,2.28286,0.32091,0.264,0.8226
OG0011822,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.37709,-4198.150585,26,2.70785,0.05011,0.0713,1.4231
OG0005947,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.94862,-2830.09415,26,3.88912,0.10314,0.0958,0.929
OG0006821,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.81103,-4585.401151,26,2.23811,0.27027,0.1584,0.5859
OG0012613,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.19796,-2357.697163,26,2.28638,0.64175,0.3493,0.5443
OG0009221,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.187,-5069.816579,26,2.29796,0.27779,0.2367,0.8521
OG0006520,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.63826,-2441.844459,26,4.162,0.28263,0.119,0.4209
OG0010105,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.34773,-1920.786737,26,3.6773,0.01554,0.0063,0.4048
OG0012598,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.53886,-3397.677095,26,3.15797,0.3354,0.1188,0.3541
OG0009944,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.36536,-4274.582753,26,3.29644,0.08262,0.0299,0.3615
OG0006272,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.4463,-5600.286487,26,4.03178,0.24228,0.081,0.3344
OG0010827,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.2326,-4802.517214,26,2.48561,0.20668,0.1996,0.966
OG0009462,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.34916,-12837.341389,26,2.98325,0.17735,0.2223,1.2536
OG0014081,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.24847,-6499.183031,26,2.52441,0.14099,0.1843,1.3073
OG0006676,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.33096,-2208.012509,26,3.28456,0.11892,0.0402,0.3379
OG0013934,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.28884,-4968.595895,26,5.98122,0.21916,0.0454,0.2071
OG0010487,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.99762,-8932.599988,26,2.17466,0.14173,0.1366,0.9637
OG0011245,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.29517,-7229.365874,26,3.76325,0.09243,0.0273,0.2949
OG0013637,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.79919,-1911.435906,26,3.79969,0.14084,0.1031,0.7323
OG0005467,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.1719,-1970.493812,26,1.42498,0.35183,0.2711,0.7705
OG0012102,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.6591,-5282.62325,26,3.19899,0.34605,0.1491,0.4309
OG0011980,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.67996,-2585.859187,26,2.52197,0.23705,0.1211,0.5108
OG0011921,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.42219,-7701.862015,26,2.6752,0.11501,0.048,0.4175
OG0012812,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.25247,-4027.1591,26,2.42748,0.2828,0.2476,0.8757
OG0009249,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.59443,-2721.894716,26,3.32512,0.18753,0.0874,0.4662
OG0006995,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.14812,-3155.047083,26,2.12916,0.40896,0.2817,0.6889
OG0013050,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,2.01126,-2127.399799,26,2.04084,0.26064,0.4135,1.5864
OG0009146,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.90823,-2788.180469,26,2.48393,0.31314,0.1891,0.6038
OG0006649,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.47161,-4339.505477,26,2.18757,0.14003,0.0637,0.455
OG0010873,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.38307,-10594.720905,26,1.92913,0.21409,0.2471,1.1543
OG0013430,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.67065,-4003.16748,26,2.73151,0.24358,0.1219,0.5004
OG0008161,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.60141,-6513.797057,26,3.88134,0.22333,0.0951,0.426
OG0013841,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.80411,-17097.797191,26,3.81853,0.25022,0.1449,0.579
OG0006071,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.67682,-1187.221906,26,1.95576,0.27666,0.1445,0.5222
OG0005932,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,2.3819,-3422.949894,26,2.01476,0.34617,0.534,1.5425
OG0013604,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.68065,-19329.612346,26,3.46001,0.3143,0.1404,0.4466
OG0012023,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.15488,-2421.571279,26,1.64428,0.27674,0.2316,0.837
OG0013788,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,2.00629,-3358.341708,26,3.65432,0.99985,0.6687,0.6688
OG0006967,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.34561,-9175.642223,26,3.94553,0.08487,0.0289,0.3409
OG0012627,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.01428,-3938.858817,26,3.56784,0.53826,0.2728,0.5068
OG0008229,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.36981,-6685.023297,26,2.53407,0.14095,0.0487,0.3456
OG0006183,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.50258,-5246.208669,26,2.75902,0.16759,0.0753,0.4493
OG0012068,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.58924,-6711.232061,26,2.19186,0.24763,0.1061,0.4286
OG0006331,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.7853,-1501.911095,26,2.66034,0.3244,0.1673,0.5158
OG0010922,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.71777,-2542.894375,26,2.94876,0.32112,0.1579,0.4916
OG0008879,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.43285,-10026.568071,26,3.63114,0.22436,0.0786,0.3504
OG0012908,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.34254,-25831.668932,26,4.32331,0.03849,0.0132,0.3428
OG0005875,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.62871,-1554.931349,26,1.84104,0.30367,0.1313,0.4324
OG0010179,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.36108,-882.117385,26,2.31734,0.00681,0.0031,0.4579
OG0008843,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.27318,-1823.318735,26,3.01922,0.34756,0.2808,0.8079
OG0010334,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.62071,-4490.071134,26,3.3566,0.3503,0.1381,0.3942
OG0011042,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.77651,-1414.559767,26,4.15704,0.30784,0.1591,0.5167
OG0007904,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.71051,-4391.011367,26,2.09113,0.28584,0.3399,1.189
OG0010011,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.25477,-3307.594283,26,4.22384,0.06355,0.0178,0.2803
OG0008368,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.39683,-3294.867749,26,3.60697,0.03118,0.0135,0.4328
OG0013025,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.29164,-3554.935787,26,2.97654,0.24172,0.2497,1.0328
OG0013329,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.39792,-1148.295993,26,4.90565,0.33185,0.0827,0.2492
OG0008815,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.38219,-1311.514176,26,7.16704,0.02237,0.0089,0.3976
OG0005606,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.15358,-10745.474718,26,2.43895,0.36677,0.2603,0.7096
OG0009131,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.31826,-2475.561065,26,3.0798,0.41263,0.3214,0.779
OG0008038,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.53175,-9250.783105,26,3.37631,0.13551,0.068,0.5021
OG0011004,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,2.05446,-12981.881014,26,1.86262,0.40054,0.5009,1.2506
OG0005635,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.91163,-4724.852321,26,2.5056,0.35692,0.2035,0.5701
OG0010818,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,2.71375,-1015.683882,26,1.34607,0.51197,0.7537,1.4722
OG0009196,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.95571,-16238.538963,26,3.08164,0.35259,0.2152,0.6103
OG0009920,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.56957,-3802.469945,26,3.92972,0.11176,0.056,0.5007
OG0009413,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.37044,-4765.812743,26,3.3004,0.10158,0.1661,1.6349
OG0007973,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.55547,-5500.144843,26,3.29574,0.34763,0.1262,0.3629
OG0008887,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.6087,-2675.388521,26,3.64048,0.31169,0.133,0.4266
OG0013057,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.64994,-2894.204934,26,2.70856,0.25625,0.1189,0.4639
OG0013951,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.0539,-2113.082035,26,2.74161,0.22201,0.1778,0.8009
OG0010489,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.00698,-12493.281439,26,3.80391,0.09809,0.1178,1.2013
OG0011834,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.83746,-1418.541518,26,2.78766,0.12383,0.0973,0.7859
OG0009460,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,2.31964,-2515.922366,26,2.54692,0.3485,0.517,1.4835
OG0013222,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.87639,-1635.392642,26,4.71852,0.48823,0.2256,0.462
OG0006476,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.59977,-3233.640353,26,2.11318,0.18456,0.0915,0.4956
OG0007024,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.58895,-1533.772228,26,2.72695,0.33051,0.1232,0.3726
OG0012752,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.07386,-4884.928469,26,4.02323,0.15878,0.1702,1.0717
OG0008275,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.81291,-1615.545203,26,1.92422,0.29352,0.1695,0.5774
OG0012206,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.39959,-3544.535223,26,1.94647,0.2583,0.0782,0.3027
OG0010302,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.49336,-5770.995014,26,3.57818,0.28114,0.1007,0.3584
OG0006756,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.91802,-2754.366397,26,1.91317,0.16563,0.1344,0.8117
OG0007900,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.70445,-7918.332182,26,3.66125,0.34709,0.1562,0.4501
OG0005148,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.53575,-5916.980193,26,3.68838,0.07683,0.0373,0.4854
OG0006853,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.9015,-4304.195458,26,3.24838,0.60636,0.5467,0.9016
OG0011602,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.64514,-5207.520224,26,3.41632,0.42953,0.1621,0.3775
OG0006333,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.38374,-11471.65544,26,2.10699,0.48765,0.37,0.7588
OG0008831,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.96722,-3801.270331,26,2.35583,0.39747,0.2307,0.5805
OG0008050,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.53466,-2283.466051,26,4.8177,0.14701,0.067,0.4556
OG0008283,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.5801,-7234.182342,26,3.66308,0.3872,0.1348,0.3483
OG0010683,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.54795,-5880.762201,26,3.48088,0.20726,0.0915,0.4415
OG0011256,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.88502,-3771.978575,26,3.76317,0.47315,0.2255,0.4766
OG0005657,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.21482,-3855.784667,26,2.96042,0.15597,0.159,1.0192
OG0010006,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.83011,-8153.595691,26,4.23055,0.49125,0.2132,0.4339
OG0013183,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.50449,-3108.809359,26,2.64007,0.18121,0.0832,0.4594
OG0005448,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.54735,-7529.339105,26,3.72941,0.06541,0.0355,0.5422
OG0011897,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.94371,-4160.51978,26,3.1786,0.22307,0.1548,0.6939
OG0007382,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.44616,-1598.556977,26,2.51787,0.17035,0.0635,0.3726
OG0009383,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.5305,-2593.903771,26,2.66585,0.36996,0.123,0.3324
OG0006858,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.37178,-3062.542655,26,4.3214,0.09518,0.0313,0.3284
OG0009554,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.78123,-3024.858076,26,2.45255,0.17682,0.1181,0.6679
OG0008012,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.70738,-3777.497757,26,2.59589,0.33784,0.1586,0.4694
OG0009748,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.19783,-1909.412595,26,2.03864,0.40334,0.2891,0.7167
OG0011770,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.62553,-1967.761261,26,3.30475,0.47473,0.1613,0.3397
OG0011725,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.45397,-4314.800351,26,3.86997,0.13233,0.0497,0.3754
OG0006722,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,5.18897,-3184.267383,26,1.28637,0.1339,0.669,4.9963
OG0010129,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.04752,-2967.294868,26,2.06343,0.31457,0.2208,0.702
OG0011446,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.04343,-6593.935361,26,2.36259,0.37518,0.2506,0.6679
OG0013774,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.70467,-2500.84373,26,3.73515,0.29957,0.1379,0.4605
OG0011061,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.51395,-10132.007929,26,3.57622,0.28725,0.1074,0.3739
OG0010474,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.06842,-7372.655743,26,3.7271,0.12567,0.1399,1.1133
OG0005629,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.76779,-1598.348319,26,2.56209,0.12419,0.0868,0.6988
OG0011588,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.61428,-4516.611977,26,3.59597,0.19349,0.0935,0.4831
OG0011856,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.46135,-3953.888567,26,3.37506,0.10652,0.0481,0.4517
OG0011948,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.46034,-2507.427065,26,1.83498,0.20123,0.3131,1.5559
OG0007923,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.50149,-925.232524,26,3.78327,0.10317,0.0509,0.4936
OG0011106,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.5341,-783.866146,26,4.59927,0.05164,0.0553,1.0701
OG0005146,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.18035,-2724.016543,26,1.68126,0.30398,0.2471,0.8129
OG0012177,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.40856,-2700.07595,26,5.05079,0.03419,0.0149,0.4344
OG0007301,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.88675,-13815.650517,26,3.77553,0.51443,0.2331,0.4531
OG0012935,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.15406,-7197.430473,26,2.35404,0.26211,0.2202,0.8401
OG0012445,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.82181,-18506.005674,26,4.66598,0.10936,0.0883,0.8076
OG0008614,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.97581,-4446.251327,26,3.19246,0.18244,0.1456,0.7979
OG0009702,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.12884,-3707.144079,26,2.30586,0.17945,0.1741,0.9701
OG0010098,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.57951,-868.662137,26,1.97886,0.14684,0.0792,0.5392
OG0010376,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.06594,-9383.771029,26,2.40605,0.61225,0.3039,0.4964
OG0010834,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.0719,-3092.901045,26,2.55903,0.28921,0.2138,0.7393
OG0006212,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.04312,-2250.869,26,3.10832,0.31239,0.2154,0.6894
OG0008991,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.27881,-3637.970904,26,1.80804,0.56891,0.3575,0.6284
OG0005847,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.85801,-2401.288242,26,2.36781,0.47008,0.2148,0.457
OG0005616,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.47841,-5035.679655,26,2.93243,0.12676,0.0556,0.439
OG0008083,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.17933,-2555.965452,26,4.82934,0.12075,0.0201,0.1667
OG0008567,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.43122,-3472.1144,26,5.15918,0.19299,0.0638,0.3306
OG0010472,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.23613,-4160.067881,26,3.25163,0.13087,0.1599,1.2219
OG0008062,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.65347,-1097.938436,26,3.1348,0.376,0.1468,0.3903
OG0008976,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.38166,-4851.402405,26,1.79987,0.40412,0.3329,0.8238
OG0011058,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.6377,-4154.163243,26,3.33798,0.25361,0.1176,0.4636
OG0007611,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.1783,-4280.091391,26,3.04842,0.24106,0.2095,0.8693
OG0010912,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.82334,-4382.2493,26,3.5286,0.55799,0.2285,0.4096
OG0006733,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.38816,-4664.120609,26,3.05993,0.40711,0.3269,0.8029
OG0005881,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.54707,-5267.15227,26,2.77721,0.0721,0.0416,0.5768
OG0011176,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.72259,-2467.418037,26,1.4165,0.43438,0.4367,1.0053
OG0006996,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.05789,-2118.159319,26,2.44081,0.58796,0.2893,0.492
OG0012493,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.93127,-936.442536,26,2.08457,0.264,0.1835,0.6951
OG0011619,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.52342,-4077.905243,26,3.9402,0.15064,0.0683,0.4536
OG0008721,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.45103,-5617.59427,26,3.82225,0.20921,0.0747,0.357
